population 100 loci 2 chromosomes_to_mutate 0.005 individuals_mutate 0.015 initial_attributes_standard_devieation 1 min_attributes 10
0 0.11536305230061425
1 0.12349944726752855
2 0.14395301019921633
3 0.1787774290534622
4 0.21975177736437465
5 0.2547985297905475
6 0.2889715057639399
7 0.3385576224859251
8 0.34895043653448593
9 0.36556466467663423
10 0.3956477859092386
11 0.40038763800305266
12 0.4064861270366051
13 0.42215325134914833
14 0.43298716261398623
15 0.4450773290635583
16 0.46700554406260014
17 0.4835664832393949
18 0.48391751949981493
19 0.49785933627462864
20 0.5096306730073438
21 0.5152722939097436
22 0.5440304894900703
23 0.5572575091358551
24 0.5615371055316937
25 0.5679200927390178
26 0.5895599025374954
27 0.5954281890138886
28 0.5995343813003128
29 0.6093215782334162
30 0.6098720581246613
31 0.619516054325276
32 0.6261562167637724
33 0.6367156581310398
34 0.6388073806280384
35 0.64318721264466
36 0.6398959312790317
37 0.6466025606408754
38 0.6487208733561434
39 0.6523144820929577
40 0.6606213667121899
41 0.6497125621563535
42 0.6509192990240461
43 0.6565383943736125
44 0.6656113792716188
45 0.6769573291846158
46 0.6868047664106127
47 0.6951629300738578
48 0.70210742905122
49 0.6966892912827063
50 0.7103914408601181
51 0.704875513668873
52 0.7087058712383788
53 0.7091315163609007
54 0.7151827155268272
55 0.7138920721037684
56 0.7173701373841515
57 0.7146434441351572
58 0.7107953183251176
59 0.7179205796759587
60 0.7245477567267765
61 0.7234263537977117
62 0.7249126952227781
63 0.7273914349141625
64 0.7269955624597914
65 0.7304024712998981
66 0.7333503689664681
67 0.7330669906923896
68 0.734121820528678
69 0.73605009697951
70 0.7358281009253828
71 0.7368368238944689
72 0.7369854531019445
73 0.7383906140443304
74 0.7413752730769121
75 0.7416161395779391
76 0.7382602206138686
77 0.7415588733197183
